date,year,month,day_of_week,day_name,season,location,pm25,pm10,no2,co,so2,o3,temperature,humidity,wind_speed,rainfall_mm,aqi,aqi_category
2021-02-14,2021,2,6,Sunday,Wet,Bhunya,5.54,9.48,7.7,0.261,4.15,41.86,28.1,82.3,7.0,13.89,23,Good
2021-02-15,2021,2,0,Monday,Wet,Bhunya,10.63,20.01,10.73,0.387,4.47,33.18,24.8,61.5,3.7,1.2,44,Moderate
2021-02-16,2021,2,1,Tuesday,Wet,Bhunya,9.44,15.75,11.47,0.401,5.1,40.41,27.1,70.0,4.7,3.96,39,Good
2021-02-17,2021,2,2,Wednesday,Wet,Bhunya,10.13,17.02,12.71,0.364,4.48,39.29,26.2,76.5,5.8,0.58,42,Moderate
2021-02-18,2021,2,3,Thursday,Wet,Bhunya,9.79,16.07,13.51,0.441,4.37,42.59,32.1,84.0,5.9,2.97,41,Good
2021-02-19,2021,2,4,Friday,Wet,Bhunya,8.86,18.54,10.75,0.454,4.22,41.21,24.7,69.4,4.4,15.52,37,Good
2021-02-20,2021,2,5,Saturday,Wet,Bhunya,9.31,17.07,8.27,0.306,3.22,40.69,29.0,79.7,3.8,2.35,39,Good
2021-02-21,2021,2,6,Sunday,Wet,Bhunya,5.76,10.7,7.08,0.302,3.68,41.54,32.2,72.6,4.7,9.35,24,Good
2021-02-22,2021,2,0,Monday,Wet,Bhunya,9.77,17.79,12.68,0.365,4.44,33.23,28.2,73.3,4.9,3.73,41,Good
2021-02-23,2021,2,1,Tuesday,Wet,Bhunya,11.42,21.49,12.34,0.339,4.23,35.59,28.0,73.0,3.8,7.85,48,Moderate
2021-02-24,2021,2,2,Wednesday,Wet,Bhunya,10.42,20.02,11.85,0.362,5.19,38.55,31.1,74.3,4.7,2.45,43,Moderate
2021-02-25,2021,2,3,Thursday,Wet,Bhunya,11.51,19.51,12.83,0.382,4.85,39.86,22.5,81.9,4.6,4.75,48,Moderate
2021-02-26,2021,2,4,Friday,Wet,Bhunya,8.75,14.19,9.63,0.321,4.61,43.19,22.2,77.7,5.7,9.49,36,Good
2021-02-27,2021,2,5,Saturday,Wet,Bhunya,8.48,16.42,8.88,0.294,3.4,40.27,26.9,70.8,4.1,5.8,35,Good
2021-02-28,2021,2,6,Sunday,Wet,Bhunya,6.63,12.45,11.1,0.306,3.83,37.28,22.4,61.6,8.5,1.5,28,Good
2021-03-01,2021,3,0,Monday,Wet,Bhunya,9.87,17.49,15.39,0.422,5.95,41.22,23.3,87.7,6.4,4.88,41,Good
2021-03-02,2021,3,1,Tuesday,Wet,Bhunya,13.74,26.24,14.86,0.468,4.94,38.96,25.3,71.4,2.1,5.6,54,Moderate
2021-03-03,2021,3,2,Wednesday,Wet,Bhunya,12.07,23.94,12.14,0.444,6.03,37.87,29.6,59.0,3.6,1.88,500,Moderate
2021-03-04,2021,3,3,Thursday,Wet,Bhunya,12.99,27.43,12.81,0.501,4.56,46.21,24.0,72.3,5.2,0.99,53,Moderate
2021-03-05,2021,3,4,Friday,Wet,Bhunya,13.33,23.19,14.7,0.454,5.17,40.94,24.0,84.8,4.7,0.41,54,Moderate
2021-03-06,2021,3,5,Saturday,Wet,Bhunya,9.28,17.97,10.86,0.309,4.43,42.32,28.0,70.4,5.2,0.92,39,Good
2021-03-07,2021,3,6,Sunday,Wet,Bhunya,9.9,20.09,13.01,0.312,4.58,43.28,26.2,81.6,3.7,2.04,41,Good
2021-03-08,2021,3,0,Monday,Wet,Bhunya,12.1,23.27,11.76,0.424,5.69,41.28,23.4,80.0,5.1,1.19,51,Moderate
2021-03-09,2021,3,1,Tuesday,Wet,Bhunya,14.41,24.13,13.51,0.32,5.61,41.92,28.2,76.5,3.2,0.73,56,Moderate
2021-03-10,2021,3,2,Wednesday,Wet,Bhunya,11.75,21.33,10.42,0.426,6.02,35.84,26.9,97.4,4.4,5.92,49,Moderate
2021-03-11,2021,3,3,Thursday,Wet,Bhunya,10.96,20.6,12.84,0.503,5.43,43.1,29.1,64.8,4.6,4.01,46,Moderate
2021-03-12,2021,3,4,Friday,Wet,Bhunya,12.47,20.29,10.83,0.452,5.35,43.1,25.6,82.7,5.9,0.57,52,Moderate
2021-03-13,2021,3,5,Saturday,Wet,Bhunya,8.85,17.48,8.76,0.369,4.78,40.6,25.2,78.8,5.7,1.48,37,Good
2021-03-14,2021,3,6,Sunday,Wet,Bhunya,10.14,18.77,10.39,0.263,4.23,44.82,31.4,79.6,4.9,1.87,42,Moderate
2021-03-15,2021,3,0,Monday,Wet,Bhunya,16.73,34.82,15.46,0.422,4.63,45.09,22.0,73.3,2.6,0.46,61,Moderate
2021-03-16,2021,3,1,Tuesday,Wet,Bhunya,14.9,30.1,10.92,0.38,5.01,36.23,33.0,82.9,4.1,1.61,57,Moderate
2021-03-17,2021,3,2,Wednesday,Wet,Bhunya,13.39,24.61,12.73,0.452,4.68,38.42,27.2,68.2,6.4,1.88,54,Moderate
2021-03-18,2021,3,3,Thursday,Wet,Bhunya,12.0,24.52,11.83,0.413,5.29,36.32,31.2,62.4,6.4,1.21,50,Moderate
2021-03-19,2021,3,4,Friday,Wet,Bhunya,14.84,27.64,15.21,0.438,4.47,36.44,24.7,80.3,3.4,0.25,57,Moderate
2021-03-20,2021,3,5,Saturday,Wet,Bhunya,8.87,17.57,9.72,0.361,3.69,39.75,31.8,63.7,5.1,3.62,37,Good
2021-03-21,2021,3,6,Sunday,Wet,Bhunya,8.65,17.86,10.69,0.308,4.29,39.44,29.6,74.0,6.3,2.99,36,Good
2021-03-22,2021,3,0,Monday,Wet,Bhunya,11.15,21.87,14.09,0.424,4.58,35.64,25.4,66.9,6.5,0.31,46,Moderate
2021-03-23,2021,3,1,Tuesday,Wet,Bhunya,9.1,17.58,14.55,0.443,5.09,39.03,32.1,71.0,4.6,4.35,38,Good
2021-03-24,2021,3,2,Wednesday,Wet,Bhunya,14.24,24.38,14.27,0.468,5.18,42.72,28.1,91.1,2.1,0.18,56,Moderate
2021-03-25,2021,3,3,Thursday,Wet,Bhunya,11.26,21.49,15.89,0.5,5.29,42.63,26.3,88.3,5.6,4.05,47,Moderate
2021-03-26,2021,3,4,Friday,Wet,Bhunya,13.47,27.45,13.47,0.461,5.85,41.13,21.4,68.7,4.6,0.26,54,Moderate
2021-03-27,2021,3,5,Saturday,Wet,Bhunya,11.11,19.6,9.31,0.289,4.02,44.22,24.3,87.6,4.2,0.39,46,Moderate
2021-03-28,2021,3,6,Sunday,Wet,Bhunya,13.28,24.5,10.86,0.311,4.11,39.93,25.1,67.9,4.4,0.42,53,Moderate
2021-03-29,2021,3,0,Monday,Wet,Bhunya,12.74,25.34,14.11,0.434,5.8,40.34,25.1,65.3,3.2,5.49,52,Moderate
2021-03-30,2021,3,1,Tuesday,Wet,Bhunya,11.72,24.29,14.61,0.425,5.39,37.02,24.6,73.0,5.6,7.34,49,Moderate
2021-03-31,2021,3,2,Wednesday,Wet,Bhunya,9.27,17.39,10.94,0.383,5.22,42.06,27.0,56.6,7.8,2.43,39,Good
2021-04-01,2021,4,3,Thursday,Wet,Bhunya,13.81,27.03,13.87,0.44,5.01,28.4,21.4,42.3,4.0,0.36,55,Moderate
2021-04-02,2021,4,4,Friday,Wet,Bhunya,14.59,28.42,12.41,0.332,4.27,28.98,22.8,44.8,3.3,0.76,56,Moderate
2021-04-03,2021,4,5,Saturday,Wet,Bhunya,10.29,19.53,10.03,0.333,4.4,26.36,21.6,57.7,4.3,0.25,43,Moderate
2021-04-04,2021,4,6,Sunday,Wet,Bhunya,8.66,15.24,11.0,0.27,3.63,26.05,25.6,45.9,6.5,0.17,36,Good
2021-04-05,2021,4,0,Monday,Wet,Bhunya,14.05,27.32,12.93,0.39,5.89,27.36,22.1,53.0,4.4,1.16,55,Moderate
2021-04-06,2021,4,1,Tuesday,Wet,Bhunya,14.55,26.35,13.41,0.456,4.3,26.45,19.3,68.5,3.5,1.58,56,Moderate
2021-04-07,2021,4,2,Wednesday,Wet,Bhunya,10.06,17.25,11.7,0.444,6.03,30.25,23.4,76.1,6.3,5.24,42,Moderate
2021-04-08,2021,4,3,Thursday,Wet,Bhunya,12.9,22.85,11.92,0.411,5.54,29.61,27.6,43.7,4.7,1.98,53,Moderate
2021-04-09,2021,4,4,Friday,Wet,Bhunya,13.33,25.48,12.68,0.468,3.87,24.94,28.4,40.5,3.5,1.89,54,Moderate
2021-04-10,2021,4,5,Saturday,Wet,Bhunya,10.06,21.05,8.74,0.302,4.24,25.41,11.4,35.9,3.8,0.23,42,Moderate
2021-04-11,2021,4,6,Sunday,Wet,Bhunya,10.59,19.98,8.55,0.36,2.93,31.6,20.0,46.5,5.7,0.37,44,Moderate
2021-04-12,2021,4,0,Monday,Wet,Bhunya,13.93,20.88,11.55,0.406,5.48,29.98,23.2,51.6,3.8,1.32,55,Moderate
2021-04-13,2021,4,1,Tuesday,Wet,Bhunya,10.03,17.76,13.48,0.403,5.75,26.73,14.2,73.7,4.1,2.79,42,Moderate
2021-04-14,2021,4,2,Wednesday,Wet,Bhunya,12.19,23.27,13.92,0.416,5.25,24.31,24.2,62.1,4.8,1.13,51,Moderate
2021-04-15,2021,4,3,Thursday,Wet,Bhunya,13.11,20.75,13.92,0.306,4.9,24.18,24.9,75.3,0.6,4.4,53,Moderate
2021-04-16,2021,4,4,Friday,Wet,Bhunya,11.45,19.42,15.46,0.41,5.48,26.63,18.4,68.0,4.0,0.97,48,Moderate
2021-04-17,2021,4,5,Saturday,Wet,Bhunya,9.54,14.83,13.74,0.33,4.09,28.52,18.8,41.7,4.4,0.41,40,Good
2021-04-18,2021,4,6,Sunday,Wet,Bhunya,10.47,21.1,10.92,0.309,4.4,27.48,14.8,62.4,3.8,1.94,44,Moderate
2021-04-19,2021,4,0,Monday,Wet,Bhunya,11.45,23.03,13.59,0.468,5.23,24.75,14.8,48.5,7.1,1.56,48,Moderate
2021-04-20,2021,4,1,Tuesday,Wet,Bhunya,13.38,28.44,12.56,0.406,4.38,29.7,22.5,31.0,5.4,0.29,54,Moderate
2021-04-21,2021,4,2,Wednesday,Wet,Bhunya,14.42,26.29,15.09,0.449,5.26,23.99,18.8,55.0,2.1,2.5,56,Moderate
2021-04-22,2021,4,3,Thursday,Wet,Bhunya,10.46,19.66,15.61,0.419,4.41,28.88,25.5,71.2,4.1,4.42,44,Moderate
2021-04-23,2021,4,4,Friday,Wet,Bhunya,13.37,25.8,13.92,0.437,5.22,26.48,19.9,64.2,5.2,1.47,54,Moderate
2021-04-24,2021,4,5,Saturday,Wet,Bhunya,9.76,18.17,10.56,0.328,4.91,28.7,24.2,67.6,4.0,0.19,41,Good
2021-04-25,2021,4,6,Sunday,Wet,Bhunya,10.18,19.2,10.76,0.378,4.89,28.33,22.5,66.4,3.2,1.61,42,Moderate
2021-04-26,2021,4,0,Monday,Wet,Bhunya,12.59,23.51,12.67,0.43,4.79,25.46,25.6,50.4,5.9,0.45,52,Moderate
2021-04-27,2021,4,1,Tuesday,Wet,Bhunya,11.59,24.26,10.15,0.452,5.35,25.14,15.1,78.5,7.8,0.29,48,Moderate
2021-04-28,2021,4,2,Wednesday,Wet,Bhunya,15.54,29.26,15.16,0.399,5.42,24.26,24.6,61.4,2.7,1.34,58,Moderate
2021-04-29,2021,4,3,Thursday,Wet,Bhunya,12.74,22.88,14.84,0.446,5.32,26.41,17.0,52.4,5.8,0.18,52,Moderate
2021-04-30,2021,4,4,Friday,Wet,Bhunya,17.66,30.23,13.62,0.46,5.5,25.72,18.6,51.6,0.7,0.42,63,Moderate
2021-05-01,2021,5,5,Saturday,Dry,Bhunya,18.64,33.94,15.54,0.449,5.92,22.74,22.1,62.0,3.3,0.04,65,Moderate
2021-05-02,2021,5,6,Sunday,Dry,Bhunya,18.93,36.09,13.65,0.486,5.81,31.02,16.1,56.6,1.9,0.62,65,Moderate
2021-05-03,2021,5,0,Monday,Dry,Bhunya,20.74,40.57,16.48,0.691,6.82,24.22,21.9,54.2,3.3,0.18,69,Moderate
2021-05-04,2021,5,1,Tuesday,Dry,Bhunya,16.53,31.8,17.37,0.677,6.37,25.97,13.5,54.7,4.8,0.03,60,Moderate
2021-05-05,2021,5,2,Wednesday,Dry,Bhunya,17.05,30.12,19.69,0.675,6.78,25.45,23.6,54.2,4.4,0.42,61,Moderate
2021-05-06,2021,5,3,Thursday,Dry,Bhunya,21.78,42.97,16.93,0.527,7.16,24.71,20.0,54.6,2.7,0.01,71,Moderate
2021-05-07,2021,5,4,Friday,Dry,Bhunya,21.1,37.37,17.74,0.517,7.48,23.81,24.4,60.0,3.0,0.54,70,Moderate
2021-05-08,2021,5,5,Saturday,Dry,Bhunya,14.57,26.79,12.44,0.457,5.74,27.02,15.7,72.4,3.3,0.03,56,Moderate
2021-05-09,2021,5,6,Sunday,Dry,Bhunya,15.78,30.62,14.62,0.485,5.89,29.67,21.5,68.3,4.3,0.13,59,Moderate
2021-05-10,2021,5,0,Monday,Dry,Bhunya,17.05,31.48,15.78,0.549,7.4,25.7,17.7,64.7,4.2,0.09,61,Moderate
2021-05-11,2021,5,1,Tuesday,Dry,Bhunya,21.74,41.51,19.7,0.565,6.22,21.7,11.7,45.4,2.8,0.14,71,Moderate
2021-05-12,2021,5,2,Wednesday,Dry,Bhunya,20.27,35.66,21.0,0.588,7.71,24.63,20.5,60.7,3.5,0.9,68,Moderate
2021-05-13,2021,5,3,Thursday,Dry,Bhunya,17.84,35.23,16.75,0.518,7.5,26.44,25.6,65.1,0.9,0.24,63,Moderate
2021-05-14,2021,5,4,Friday,Dry,Bhunya,21.52,41.06,21.13,0.64,8.36,29.86,21.5,63.8,2.0,0.36,71,Moderate
2021-05-15,2021,5,5,Saturday,Dry,Bhunya,15.46,28.9,11.31,0.509,5.81,22.96,22.8,48.7,4.6,0.09,58,Moderate
2021-05-16,2021,5,6,Sunday,Dry,Bhunya,18.41,38.25,14.82,0.491,6.03,28.16,24.1,67.5,1.5,0.36,64,Moderate
2021-05-17,2021,5,0,Monday,Dry,Bhunya,20.43,35.77,18.54,0.638,7.43,29.77,27.0,48.2,3.2,0.14,69,Moderate
2021-05-18,2021,5,1,Tuesday,Dry,Bhunya,20.74,45.52,18.59,0.536,6.92,25.16,17.2,59.6,3.3,0.35,69,Moderate
2021-05-19,2021,5,2,Wednesday,Dry,Bhunya,18.94,38.43,17.47,0.615,7.01,31.86,17.8,46.1,4.0,0.28,65,Moderate
2021-05-20,2021,5,3,Thursday,Dry,Bhunya,17.25,31.57,13.41,0.652,6.79,23.61,18.7,32.3,4.8,0.25,62,Moderate
2021-05-21,2021,5,4,Friday,Dry,Bhunya,19.74,40.15,18.93,0.561,5.84,27.85,23.4,62.1,1.1,0.25,67,Moderate
2021-05-22,2021,5,5,Saturday,Dry,Bhunya,16.92,30.94,16.67,0.443,5.73,23.55,22.1,57.8,2.1,0.03,61,Moderate
2021-05-23,2021,5,6,Sunday,Dry,Bhunya,16.48,32.81,12.44,0.391,5.8,28.59,26.6,47.5,2.1,0.11,60,Moderate
2021-05-24,2021,5,0,Monday,Dry,Bhunya,23.63,45.25,18.46,0.665,8.56,28.87,20.7,66.8,1.4,0.04,75,Moderate
2021-05-25,2021,5,1,Tuesday,Dry,Bhunya,18.67,32.77,21.89,0.657,7.3,28.57,21.3,44.7,2.6,0.23,65,Moderate
2021-05-26,2021,5,2,Wednesday,Dry,Bhunya,23.19,45.6,19.92,0.642,6.36,29.47,20.4,70.2,3.1,1.58,74,Moderate
2021-05-27,2021,5,3,Thursday,Dry,Bhunya,19.16,32.71,19.46,0.592,5.63,23.96,17.3,74.9,3.3,0.54,66,Moderate
2021-05-28,2021,5,4,Friday,Dry,Bhunya,19.11,34.99,20.27,0.54,7.57,26.77,20.6,55.8,2.4,0.06,66,Moderate
2021-05-29,2021,5,5,Saturday,Dry,Bhunya,14.79,28.66,13.96,0.45,6.7,26.06,19.9,47.8,4.4,0.59,57,Moderate
2021-05-30,2021,5,6,Sunday,Dry,Bhunya,20.55,36.4,11.21,0.49,5.44,26.13,25.9,58.8,2.1,0.18,69,Moderate
2021-05-31,2021,5,0,Monday,Dry,Bhunya,18.27,32.33,14.13,0.611,6.18,28.5,14.0,65.3,3.5,0.25,64,Moderate
2021-06-01,2021,6,1,Tuesday,Dry,Bhunya,20.67,38.0,23.08,0.669,7.93,28.4,17.6,40.7,3.7,0.07,69,Moderate
2021-06-02,2021,6,2,Wednesday,Dry,Bhunya,24.84,43.84,19.3,0.756,8.16,27.08,19.4,44.0,3.2,0.03,78,Moderate
2021-06-03,2021,6,3,Thursday,Dry,Bhunya,20.51,41.19,17.31,0.626,7.42,28.81,21.5,23.0,2.8,0.15,69,Moderate
2021-06-04,2021,6,4,Friday,Dry,Bhunya,19.5,37.01,16.54,0.786,7.6,22.62,21.3,47.7,2.1,0.0,67,Moderate
2021-06-05,2021,6,5,Saturday,Dry,Bhunya,14.61,23.14,14.78,0.536,5.54,30.95,12.9,42.4,2.8,0.13,56,Moderate
2021-06-06,2021,6,6,Sunday,Dry,Bhunya,19.03,34.95,14.08,0.469,5.62,27.83,18.0,49.9,1.7,0.08,66,Moderate
2021-06-07,2021,6,0,Monday,Dry,Bhunya,20.46,35.57,17.12,0.691,8.91,30.98,17.6,38.5,3.9,0.04,69,Moderate
2021-06-08,2021,6,1,Tuesday,Dry,Bhunya,17.74,32.27,17.95,0.754,7.27,27.4,22.8,51.4,0.6,0.01,63,Moderate
2021-06-09,2021,6,2,Wednesday,Dry,Bhunya,24.33,43.32,17.94,0.756,8.17,23.82,22.0,30.8,3.5,0.0,77,Moderate
2021-06-10,2021,6,3,Thursday,Dry,Bhunya,22.18,39.83,17.06,0.651,6.7,29.79,15.3,27.3,2.8,0.07,72,Moderate
2021-06-11,2021,6,4,Friday,Dry,Bhunya,22.67,38.87,15.35,0.819,6.72,21.46,19.4,40.2,2.0,0.02,73,Moderate
2021-06-12,2021,6,5,Saturday,Dry,Bhunya,14.9,27.37,13.75,0.55,5.6,27.25,19.2,34.0,1.2,0.01,57,Moderate
2021-06-13,2021,6,6,Sunday,Dry,Bhunya,16.46,31.75,12.82,0.637,5.19,27.66,12.8,35.4,1.9,0.01,60,Moderate
2021-06-14,2021,6,0,Monday,Dry,Bhunya,20.78,36.28,17.36,0.728,7.55,25.0,21.7,38.9,3.1,0.04,69,Moderate
2021-06-15,2021,6,1,Tuesday,Dry,Bhunya,24.94,45.92,17.43,0.712,7.33,25.88,12.9,36.6,0.6,0.04,78,Moderate
2021-06-16,2021,6,2,Wednesday,Dry,Bhunya,21.42,39.78,16.13,0.591,8.08,30.13,17.6,48.5,2.1,0.05,71,Moderate
2021-06-17,2021,6,3,Thursday,Dry,Bhunya,17.38,33.67,16.93,0.69,5.4,26.23,18.5,35.3,4.2,0.02,62,Moderate
2021-06-18,2021,6,4,Friday,Dry,Bhunya,21.83,58.68,17.43,0.805,7.66,28.05,15.6,35.4,2.5,0.06,71,Moderate
2021-06-19,2021,6,5,Saturday,Dry,Bhunya,16.04,31.19,14.53,0.567,5.66,30.86,23.7,38.0,1.0,0.02,59,Moderate
2021-06-20,2021,6,6,Sunday,Dry,Bhunya,16.81,30.72,10.75,0.523,5.0,24.4,11.0,33.9,2.8,0.01,61,Moderate
2021-06-21,2021,6,0,Monday,Dry,Bhunya,19.21,57.7,20.92,0.745,7.82,27.98,22.4,43.7,2.8,0.2,66,Moderate
2021-06-22,2021,6,1,Tuesday,Dry,Bhunya,21.96,40.82,19.74,0.693,7.72,21.96,22.2,41.9,2.6,0.15,72,Moderate
2021-06-23,2021,6,2,Wednesday,Dry,Bhunya,17.45,35.97,13.21,0.629,7.98,24.14,21.3,31.4,5.0,0.0,62,Moderate
2021-06-24,2021,6,3,Thursday,Dry,Bhunya,18.91,32.06,16.92,0.714,7.71,28.18,24.7,29.9,2.9,0.02,65,Moderate
2021-06-25,2021,6,4,Friday,Dry,Bhunya,20.03,39.97,17.2,0.66,7.66,27.99,17.1,36.9,3.6,0.04,68,Moderate
2021-06-26,2021,6,5,Saturday,Dry,Bhunya,12.35,22.34,11.85,0.543,6.79,24.75,12.9,48.7,3.2,0.09,52,Moderate
2021-06-27,2021,6,6,Sunday,Dry,Bhunya,17.0,33.24,12.33,0.561,5.26,28.05,10.0,33.5,2.7,0.04,61,Moderate
2021-06-28,2021,6,0,Monday,Dry,Bhunya,20.51,43.26,18.58,0.832,8.53,26.11,17.8,38.1,3.6,0.11,69,Moderate
2021-06-29,2021,6,1,Tuesday,Dry,Bhunya,19.16,53.45,17.46,0.635,7.5,23.78,17.8,45.8,3.3,0.06,66,Moderate
2021-06-30,2021,6,2,Wednesday,Dry,Bhunya,20.68,37.61,20.42,0.579,7.87,27.35,13.1,23.6,3.0,0.02,69,Moderate
2021-07-01,2021,7,3,Thursday,Dry,Bhunya,28.88,55.78,18.49,0.694,6.84,24.72,18.0,29.9,0.6,0.03,86,Unhealthy
2021-07-02,2021,7,4,Friday,Dry,Bhunya,19.17,38.11,18.23,0.665,7.27,24.23,13.7,45.8,4.0,0.04,66,Moderate
2021-07-03,2021,7,5,Saturday,Dry,Bhunya,14.43,28.04,13.83,0.671,5.1,27.7,17.7,42.7,3.1,0.01,56,Moderate
2021-07-04,2021,7,6,Sunday,Dry,Bhunya,18.87,35.74,13.51,0.655,5.15,27.21,12.9,37.8,3.2,0.0,65,Moderate
2021-07-05,2021,7,0,Monday,Dry,Bhunya,23.54,42.14,19.35,0.741,6.87,28.17,20.0,58.0,2.1,0.04,75,Moderate
2021-07-06,2021,7,1,Tuesday,Dry,Bhunya,19.93,37.26,19.48,0.761,6.55,28.64,20.9,46.4,2.5,0.04,67,Moderate
2021-07-07,2021,7,2,Wednesday,Dry,Bhunya,16.98,28.25,16.84,0.596,7.96,29.32,16.5,25.9,1.5,0.06,61,Moderate
2021-07-08,2021,7,3,Thursday,Dry,Bhunya,20.11,37.01,21.73,0.683,7.7,26.85,22.5,38.0,3.3,0.05,68,Moderate
2021-07-09,2021,7,4,Friday,Dry,Bhunya,19.66,37.34,23.31,0.79,6.28,24.28,19.5,40.8,3.0,0.02,67,Moderate
2021-07-10,2021,7,5,Saturday,Dry,Bhunya,14.81,26.23,13.92,0.646,4.76,23.58,22.2,41.0,3.8,0.06,57,Moderate
2021-07-11,2021,7,6,Sunday,Dry,Bhunya,15.51,30.24,11.74,0.603,5.22,25.18,17.8,49.7,3.7,0.05,58,Moderate
2021-07-12,2021,7,0,Monday,Dry,Bhunya,20.5,40.54,14.13,0.713,7.02,27.51,12.2,49.2,2.5,0.04,69,Moderate
2021-07-13,2021,7,1,Tuesday,Dry,Bhunya,23.21,45.82,17.22,0.69,6.67,22.86,11.4,42.1,1.2,0.15,74,Moderate
2021-07-14,2021,7,2,Wednesday,Dry,Bhunya,24.98,44.2,15.69,0.657,6.4,23.96,16.7,36.8,1.3,0.08,78,Moderate
2021-07-15,2021,7,3,Thursday,Dry,Bhunya,21.19,42.02,14.24,0.638,7.38,24.33,15.5,40.7,2.8,0.05,70,Moderate
2021-07-16,2021,7,4,Friday,Dry,Bhunya,5.9,10.94,17.22,0.72,6.11,23.52,19.4,50.5,4.0,0.01,25,Good
2021-07-17,2021,7,5,Saturday,Dry,Bhunya,14.73,29.03,10.95,0.549,6.58,26.92,17.1,43.6,3.5,0.15,57,Moderate
2021-07-18,2021,7,6,Sunday,Dry,Bhunya,17.15,32.23,15.23,0.518,5.1,25.6,15.0,30.8,2.5,0.01,62,Moderate
2021-07-19,2021,7,0,Monday,Dry,Bhunya,20.89,38.06,20.82,0.879,7.75,26.86,9.2,38.2,2.4,0.03,69,Moderate
2021-07-20,2021,7,1,Tuesday,Dry,Bhunya,22.36,40.88,18.22,0.567,6.57,27.47,15.2,33.8,3.0,0.0,73,Moderate
2021-07-21,2021,7,2,Wednesday,Dry,Bhunya,24.69,44.63,15.54,0.636,4.77,27.9,14.1,48.5,1.8,0.0,77,Moderate
2021-07-22,2021,7,3,Thursday,Dry,Bhunya,22.08,44.11,17.71,0.777,7.26,26.19,13.4,39.7,1.3,0.06,72,Moderate
2021-07-23,2021,7,4,Friday,Dry,Bhunya,15.72,32.16,15.31,0.744,6.13,30.37,15.6,39.0,2.6,0.06,59,Moderate
2021-07-24,2021,7,5,Saturday,Dry,Bhunya,16.43,30.7,14.38,0.55,5.25,27.14,14.8,41.5,0.3,0.01,60,Moderate
2021-07-25,2021,7,6,Sunday,Dry,Bhunya,20.03,39.63,12.53,0.575,6.13,27.13,14.9,35.1,0.7,0.02,68,Moderate
2021-07-26,2021,7,0,Monday,Dry,Bhunya,19.43,34.19,17.0,0.818,6.86,28.09,11.8,30.0,3.1,0.1,66,Moderate
2021-07-27,2021,7,1,Tuesday,Dry,Bhunya,16.77,35.35,19.04,0.681,7.52,27.89,11.6,55.4,3.2,0.12,61,Moderate
2021-07-28,2021,7,2,Wednesday,Dry,Bhunya,21.66,41.49,20.83,0.57,6.62,23.26,20.7,51.0,1.6,0.08,71,Moderate
2021-07-29,2021,7,3,Thursday,Dry,Bhunya,19.59,37.3,21.03,0.608,6.69,24.92,23.2,49.0,1.3,0.03,67,Moderate
2021-07-30,2021,7,4,Friday,Dry,Bhunya,23.75,42.06,16.68,0.812,6.03,25.37,18.6,40.7,1.6,0.06,76,Moderate
2021-07-31,2021,7,5,Saturday,Dry,Bhunya,14.61,23.41,15.63,0.575,7.03,26.65,16.2,46.0,2.0,0.02,56,Moderate
2021-08-01,2021,8,6,Sunday,Dry,Bhunya,15.21,27.81,16.12,0.622,4.44,27.57,17.3,28.1,3.1,0.0,58,Moderate
2021-08-02,2021,8,0,Monday,Dry,Bhunya,19.0,33.64,18.88,0.694,7.95,23.27,21.4,36.1,2.2,0.11,66,Moderate
2021-08-03,2021,8,1,Tuesday,Dry,Bhunya,21.27,40.86,17.39,0.71,6.75,29.47,18.2,54.6,1.4,0.27,70,Moderate
2021-08-04,2021,8,2,Wednesday,Dry,Bhunya,19.64,35.96,14.95,0.665,8.84,29.18,17.9,38.9,2.0,0.35,67,Moderate
2021-08-05,2021,8,3,Thursday,Dry,Bhunya,21.63,42.68,19.34,0.664,8.85,27.75,21.9,35.7,3.2,0.62,71,Moderate
2021-08-06,2021,8,4,Friday,Dry,Bhunya,19.57,36.17,16.1,0.74,8.25,24.58,18.0,46.6,3.3,0.68,67,Moderate
2021-08-07,2021,8,5,Saturday,Dry,Bhunya,20.34,41.07,15.9,0.596,6.49,26.48,11.4,57.8,2.0,0.2,68,Moderate
2021-08-08,2021,8,6,Sunday,Dry,Bhunya,15.9,33.86,11.32,0.569,5.85,28.71,19.9,36.6,2.4,0.19,59,Moderate
2021-08-09,2021,8,0,Monday,Dry,Bhunya,23.5,41.33,18.32,0.764,8.55,29.43,24.1,33.0,2.0,0.04,75,Moderate
2021-08-10,2021,8,1,Tuesday,Dry,Bhunya,23.88,44.88,18.25,0.78,8.88,27.41,17.6,54.1,2.5,0.01,76,Moderate
2021-08-11,2021,8,2,Wednesday,Dry,Bhunya,18.83,40.82,15.31,0.74,6.82,28.47,20.1,33.3,3.0,0.08,65,Moderate
2021-08-12,2021,8,3,Thursday,Dry,Bhunya,17.79,48.26,21.45,0.708,6.59,28.31,23.2,48.9,2.2,0.19,63,Moderate
2021-08-13,2021,8,4,Friday,Dry,Bhunya,19.12,35.57,18.06,0.642,5.8,26.57,16.0,55.6,2.5,0.17,66,Moderate
2021-08-14,2021,8,5,Saturday,Dry,Bhunya,18.08,32.53,16.04,0.603,6.83,28.81,17.0,33.8,1.7,0.41,64,Moderate
2021-08-15,2021,8,6,Sunday,Dry,Bhunya,17.46,33.48,13.37,0.526,5.94,26.44,11.9,37.6,2.5,0.46,62,Moderate
